Label,comment
U0001F44D,مندو عدد از این لامپ را برای گیاه بنجامین بلک و بنجامین ابلق خریداری کردم. با توجه به اینکه منزل از نور جنوب بی بهره بود و این گیاهان در کنار پنجره شمالی بودند به شدت شروع به ریزش برگ کردند. ولی با استفاده از این لامپ بنجامین بلک که به طور کامل احیا شده و ریزش برگ های آن متوقف شد و هر روز تعداد زیادی برگ جدید در می اورد و بنجامین ابلق هم رو به بهبود است ( با وجود شرایط یکسان برای بنجامین بلک تاثیر خیلی بیشتری داشت. بهتر است بگوییم معجزه ولی من پیشنهاد می کنم که پایه لامپ انعطاف پذیر مخصوص این سرپیچ رو هم بعنوان اقلام همراه توسط دیجی کالا به فروش برسه. من واقعا به سختی پیدا کردم و از بیرون خریداری کردم.
U0001F44D,خوووبه ارزش خرید داره
U0001F60D,تلفن خوب و خوش دستی هستش کیفیت عالی ساختش که نداره من تو پیشنهاد ویژه از دیجی کالا کرفتم در کل اکه یه تلفن خوب با یه برند مطمئا میخواید بدون شک این تلفن بهترین انتخاب هستش
U0001F44D,"محصولی باکیفیت و بسیار کاربردی که خیلی خوب عمل میکنه.
حتما پیشنهاد میکنم قبل از استفاده از انواع پماد و کرم ها این رو امتحان کنید."
U0001F44D,من فراوان راضیم. هم از جنسش و هم از اندازش و هم از قیمتش. ماشالله دیجی کالا
U0001F44D,"وقتی هارد رو داخل قاب قرار میدید، دو طرف هارد با پلاستیک مخصوص پوشانده میشه و همین باعث میشه که اصلا تکان نخوره. قاب کاملا با کیفیتی هست و پیشنهاد می‌کنم برای خرید قاب، این مخصول رو در اولویت قرار بدید."
U0001F44D,به نسبت قیمتی که پرداخت می کنید جنس با کیفیتی می‌باشد من که راضی بودم به اندازه تمامی سایزهای موبایل موجود در بازار حتی 6به بالا هم اندازه میشود
U0001F44D,"تا الان که استفاده کردم مشکلی نبود و کلیدهای کیبورد هم از کیفیت خوبی برخوردارند.
ماوس کلید خاموش و روشن داره اما کیبورد نداره.
هر دو فقط یک عدد باتری قلمی میخورن و از نظر مصرف هم عالی‌ان."
U0001F60D,"امروز به دستم رسید 
عالیه"
U0001F60D,"کیفیت ساخت جنس بدنه و کیفیت صدا عالیه،پیشنهادش میکنم"
U0001F44E,"از خوبیاش اینکه خیلی سبکه 
ولی کاورش خیلی بالا نیست لک و جاش جوش رو خوب میبره ولی خود جوش کاملا پیداست حتی جوشای زیرپوستی
برای پوستای چرب مناسبه حتی پوستای مختط اگه بخشی از صورت کمی خشک باشه اصلا نمیخوابه زیرش باید کرم نرم کننده حسابی زد
و اینکه این رنگش برای منی که پوست روشن ولی مهتابی رنگ دارم برای روزمره مناسب نیست چون خیلی متفاوته با پوست گردن و کاملن سفید مثل رنگ پوست عروسا میکنه برای اونایی که پوست روشن رو به قرمز دارن مناسب تره"
U0001F60D,یدک کشه  عالیییییییی
U0001F60D,عالیه چون چسبش قویه و از صحفه محافظت میکنه به خوبی
U0001F44E,"برای سفر خوبه چون کوچک و جمع و جوره ولی باید خیلی مراقب باشید چون جنس ضعیفی داره و سریع میشکنه
من این مونوپاد از دستم افتاد روی آسفالت پایه گوشیش شکست"
U0001F44D,با عرض سلام خدمت دوستان عزیز من این محصول را چند سالی هست زیر ماشین انداختم عالیه و بسیار با کیفیت می باشد مخصوص تو عملکرد ترمز و نرم شدن ماشین بسیار تاثیر گذار است .
U0001F44D,مونوپاد خوبیه ولی یکم سنگینه
U0001F60D,در یک کلام عالی
U0001F44D,"سلام،
من این کالا را چند وقتی میشه که تهیه کردم چنتا نکته هست که شاید بتونه شما رو در خرید این محصول راهنمایی کنه:
1-شارژ دهیش مناسبه هم در زمان گوش دادن به موسیقی هم در زمان مکالمه های پی در پی و طولانی مدت
2-خیلی سریع هم شارژ میشه تقریبا 1 ساعت
3-میزان باطری دستگاه هدست هم روی گوشی موبایل مشخصه
4-وقتیم که باطری داره تمام میشه قبلش یک چراغ قرمز رنگ چشمک میزنه که خیلی خوبه و یکدفعه هدست خاموش نمیشه
5-به دو دستگاه هم همزمان متصل میشه به تماس ها خیلی راحت میتونید جواب بدید
6-حالت رد تماس و هلد کردن در زمان تماس پشت خطی رو هم داره
7-وقتی باهاتون تماس میگیرن شماره گیرنده رو میخونه که اگه اسمشو میخوند خیلی بهتر بود
8-کیفیت صداش هم خوبه، خیلی عالی نیست که توقع داشته باشید بهترین صدا رو از این هدست بشنوید ولی خوب و قابل قبوله، بلندی صدا میزان بیس و کیفیتش خوب و منو راضی نگه داشته

در کل من خیلی ازش راضیم و برای خرید اینو پیشنهاد میدم
موفق باشید...."
U0001F60D,"برای عکاسی در تاریکی عالیه و میشه به عنوان چراغ قوه هم ازش استفاده کرد 
پیشنهاد میکنم بخرین"
U0001F44D,"سلام من این محصول را خریدا ی کردم به تعداد پنج عدد.  
اما زمانی که به دستم رسید از بسته بندی ضعیفش تعجب کردم بعد از باز کردن بسته بندی. که یکم خطو خش داشت گذشتم اما بعدش نصب اولین مهتابی و وصل کردن لامپ ها  روشن نشد. لامپم عوض کردم روشن نشد  ولی چهارتای دیگش سالم بود و پر نور  ول ییکم جنسش نا مرغوب نیست ولی اما بعد از نصب زیاد به چشم نمیاد وقتی که لامپ هارو نصب میکنید خیلی شیک میشه. اگر با جنسش کنار میاد حتما بخرید"
U0001F44D,"بعد چند بار استفاده میتونم بگم نسبت به قیمتش خیلی خوبه
بعد حدود 6_7 ساعت گرمای غذا در حدی هست که باید باشه یعنی گرم متمایل به داغ
البته باید بگم نوع غذا و دمایی که غذای موقع پرکردن تو ظرف داره خیلی موثر هست
درضمن جنس داخلش از استیل هست و مثل بقیه فلاسک ها خبری از پلاستیک نیست جز در پوش داخلیش
درپوش بیرونیش هم اندازه یه کاسه کوچیک هست میتونید ازش استفاده کنید.
در کل من راضیم"
U0001F4AE,"من 30تا خریدم
خیلی عالی بود
فقط 4تا از سی تاش روشن نشدن،سرپیچ و ... همه سالم بودن ولی چهارتاش روشن نشدن،متاسفانه قابلیت عودت یا تعویض  نداشن ولی باز با این به صرفه بود
من که راضی ام"
U0001F4AE,"من امروز این عروسک رو گرفتم، خیلی خیلی خوب و خوش ساخت و بامزست، ممنون از دی جی کالای عزیز"
U0001F60D,"با سلام، رنگش در تصویر تیره تر هست، اندازه سایز L با دور سینه تقریبا 104 سانتی متر تطبیق داره، جنسش لطیف هست، بلند و خاصیت کشسانی داره، خوش فرمه تو تن"
U0001F922,جنس و کیفیت  هدیه ست موچین که همراه این استند می‌فرستند بسیار بسیار بی کیفیت هستش... و اندازه سایز این محصول از هر طرف یک سانتیمتر نسبت به ابعادی که در مشخصات محصول گفته کمتر هست و اون چیزی نیست که در مشخصات گفته
U0001F44D,سلام این گوشی ی سال خریدم خدایش کوشی خوبیه فقط پیشنهاد میکنم ک با حافظه بالاتر خریداری کنید
U0001F44D,خیلی خوبه من حدود 6 ماهه خریدم هم شارژ خوب نگه میداره و هم کیفیت صداش خوبه. بورد بلوتوثشم خوب.
U0001F60D,از مجموعه ابزار های true utility هم بیارید . مخصوصا چاقو و ابزار و فندک هاش عالیه
U0001F60D,"خب دیگه بالاخره برا داداشم خریدم اینو.
طی چند دقیقه عاشقش شد!
سی پی یو خوب.
صفحه نمایش با کیفیت 
باتری 4100
سنسور اثر انگشت در 0.3 ثانیه باز میکنه
رابط کاربری ناب ایسوس.
هر چقدر از خوبیهاش بگم کمه.
مبارک هر کی که بخره.
قطعا پشیمون نمی شید و میان دوستان و آشنایان متفاوت و خاص خواهید بود.
شعار We Love Photo هم که به به."
U0001F60D,برین a5 2017 بگییرید خیلی خیلی بهتره
U0001F44D,"من این گوشیو چند روزیه گرفتم ن داغ میکنه ن هنگ میکنه هیچ مشکلی نداره.زبان فارسیشم خوبه در کل ی گوشیه عالی.
اگه میخواین متفاوت باشین گوشی خوب کار امدیه"
U0001F60D,"در این گوشی از طراحی زیبا و متفاوت با صفحه نمایشی با کیفیت عالی بهره برده شده است. هوآوی یک ناچ بسیار کوچک را در بالای مانیتور این گوشی برای دوربین سلفی، اسپیکر و تعبیه سنسورهای لازم با طراحی حداقلی پیش بینی کرده است که در مقایسه با اندازه ناچ گوشی های پرچم داری مانند آی‌فون 10، از اندازه ای نزدیک به نصف آنها بهره می‌برد.نسبت صفحه نمایش به بدنه در این گوشی، نه تنها نسبت به گوشی های میان رده سایر برندها، بلکه در مقایسه با برخی از پرچم داران بازار نیز بالاتر است که این امر ارزش دو چندانی به این گوشی در حوزه تجربه کاربری می دهد. در قسمت پشت گوشی این گوشی هم هوآوی از شیشه مقاوم با حالت آینه ای با انعکاس نور چشم نواز بهره گرفته است. Huawei nova 3e در رنگ های مشکی و آبی به بازار ایران عرضه خواهد شد.به یک دوربین سلفی 16 مگاپیکسلی در قسمت جلو و دوربین با لنز دوگانه 16 و 2 مگاپیکسلی در قسمت پشت گوشی برای عکاسی مجهز شده است. دوربین های این گوشی به جزئیات و نور محیط و همچنین رنگ های صحنه بسیار حساس هستند و با دقت بالای خود قادر به ثبت لحظات شما به بهترین نحو می باشند."
U0001F614,این گوشی رو واسه گوشی دوم گرفتم سیکارت انداختم بعد از چند تا تماس متوجه شدم افراد مقابل میگن هی تکرار کن بعد متوجه  شدم انگار صدای من از ته چاه میاد این گوشی میکرفن خوبی نداره  آدم همش باید داد بزنه تو محیط شلوغ هم که هیچی تماس بی تماس در کل پشیمونم از خریدم
U0001F44D,"واقعا خوشرنگه و براق اما  ماندگاری زیادی نداره با آب هم پاک میشه برخلاف نظردوستی که گفت با آب  پاک نمیشه 

من حتما پیشنهاد میکنم بخرید"
U0001F44D,"این مجموعه بدلیل اینکه هزینه های جانبی مثل هزینه نصب و سیم کشی ندارد و همچنین نصب بسیار آسان جز مجموعه های خوب قرار میگیرد بهتر بود که به جای 4 عدد دوربین بولت مشتریان حق انتخاب دو عدد دوربین دام و دو عدد بولت را نیز داشتن چون دوریین های بولت برای فضاهایی کوچک کارایی خوبی ندارد و نمیتونه همه نقاط رو پوشش بدهد
بدلیل کیفیت تصویر نه چندان مناسب بهتر بود به جای چهار عدد دوربین از دو دوربین با کیفیت تر در این مجموعه استفاده میشد. با تشکر"
U0001F44D,این دستگاه رو دوساله دارم و از کارکردش فوق العاده راضیم.پیشنهاد میکنم خریداری کنین
U0001F60D,عاشقشم  واقعا خوشگله فقط یکم کوچیکتر از کیف آرایشیه که فکر میکردم
U0001F44E,درست کار نمیکنه. وصل میشه و زود هم شناسایی می شه. اما به صورت تکه تکه پخش می کنه . تقریبا هر یک ثانیه قطع و وصل میشه صدا و اصلا نمیشه چیزی باهاش پخش کرد.
U0001F44E,با کوچکترین ضربه صفحه نمایش شکسته می شود همانطور که تلویزیون من توسط پسر دوساله ام با جسم پلاستیکی شکسته شد
U0001F60D,از هر نظر عالی بود ارزش خرید بالایی دارد
U0001F914,"اگر زمان به عقب برگرده مطمئنا 80 تومن می زارم روی این 190 تومنی که بابتش دادم و مدل XB550AP رو می خرم که الان 279 تومنه.
وقتی که به دستم رسید احساس فریب خوردگی کردم، چراکه وقتی روی سر قرار می گیره اصلا راحت نیست، نه به خاطر سایز سر بلکه به خاطر حالت خشکی زیاد و انعصاف ناپذیری هدست هست. قسمت گوش رو کاملا فشار میده و این منو اذیت می کنه ، به خصوص که من voice های طولانی چند ساعته گوش میدم و این غیر قابل تحمله.
حتما هدفون رو باید قبل از خرید روی سر گذاشت و راحتی اون رو تست کرد، به همین دلیل بایستی از خرید اینترنتی خودداری کرد ، چرا که امکان تعویض وجود نداره!"
U0001F4AE,خیلی عالیه ولی اینکه از هر طرف  کوچیکه بده دیگه یهویی میوفته زمین بقلش ترک بر میداره بچاره میشی ولی ارزششو داره
U0001F4AE,خیلی عالیه و مشکل گم شدن وسایل دم دستی و اتلاف وقت برای اینکه وسایل مورد نیاز موقع کار بدستت برسه با این جلیقه کاملن حل میشه ولی توش خیلیییییی داغ میشه و فصل گرم کاربردی نیست
U0001F44D,من این جاروبرقی رو چند ماه پیش از بیرون گرفتم کیفیت بدنه و دسته پاروهاش خیلی خوبه مکش خیلی خوبی داره بیصدا نیس ولی صداش آزاردهنده نیست و تو درجه های کمش انگار پنکه کار میکنه از نظر ظاهری رنگ جذابی داره و قیافش به نظر هر کی میبینتش بخاطر چرخای بزرگش و لوگوی فیلیپس خیلی بروز و زیباس جاروبرقی ساخت لهستانه و موتورش ساخت یه برند معتبر اسلوونی که برندهای معروف جاروبرقی موتور جاروبرقیاشون رو از این شرکت تهیه میکنن خلاصه از خریدش پشیمون نمیشید اگه بودجتون میرسه حتما تهیه کنید امیدوارم کمک کرده باشم انتخاب خوبی داشته باشید.
U0001F914,"آنر 7X با آپدیت جدید خود قابلیت باز شدن قفل با کمک چهره را به گوشی اضافه کرد.

آنر برندی جوان، نوآور و پیشرو زیر مجموعه گروه هواوی است که قابلیت پیشرفته و جدید باز شدن قفل گوشی با کمک چهره را در گوشی های اخیر خود با نام آنر 7x  به بازار ارائه داده است.
گوشی آنر همیشه در نوآوری های تکنولوژیکی پیشگام بوده و خواهد بود و این قابلیت باز شدن قفل با کمک چهره نیز از این قاعده مستثنی نیست. این قابلیت تنها نیاز به یک به روز رسانی نرم افزاری دارد چرا که تیم آنر قبلاً در سخت افزار گوشی ملزومات و نیازمندی های این قابلیت جدید را در نظر گرفته و تعبیه کرده است.

این ویژگی منحصر به فرد، ارزش بیشتری را به این گوشی های قابل دسترس افزوده و ویژگی بهترین بودن را به آنها داده است. همانطور که از نام آن پیداست، این ویژگی بازشدن قفل با کمک چهره موجب می شود که شما بتوانید قفل گوشی آنر 7x خود را با کمک چهره خودتان باز کنید. شما باید با دسترسی به قابلیت باز شدن قفل با کمک چهره در منوی تنظیمات گوشی، چهره خود را ثبت کنید و سپس به راحتی تنها با نگاه کردن به مقابل دوربین جلویی دستگاه خود، آن را باز کنید. این امر کمک می کند که تکنولوژی تشخیص چهره تعبیه شده، چهره شما را بشناسد و کاربرد باز شدن آسان قفل گوشی را علاوه بر اثر انگشت موجود در آن، الگوی رمزی یا باز شدن با پین را مقدور سازد.  

کریس سان بایگونگ، نایب رئیس آنر در خاورمیانه و آفریقا همیشه این جمله را می گوید که &amp;quot; آنر به عنوان یک برند جوان، مبتکر و به روز، همیشه در تلاش است که بالاترین و بهترین ویژگی را به مشتریانمان ارائه دهد&amp;quot;.
این قابلیت باز شدن قفل گوشی با کمک چهره، از طریق آخرین به روز رسانی در گوشی آنر 7x، در دسترس مشتریان قرار خواهد گرفت. کاربرد باز شدن قفل با کمک چهره که بر پایه الگوریتم تشخیص چهره پیشرفته و مد روز توسعه یافته است، می تواند بلافاصله با اسکن چهره کاربر که قبلاً شناخته شده است برای باز شدن قفل گوشی هوشمند مورد استفاده قرار بگیرد. کاربران با کمک این کاربرد می توانند از یک ویژگی قدرتمند و پیشرفته کاربری در گوشی دوست داشتنی آنر 7x لذت ببرند.
این قابلیت باز شدن قفل با کمک چهره در صفحه جلویی و ایمن گوشی  بر اساس تکنولوژی شناخت بیومتریک ایجاد شده است که می تواند به شکل مؤثری از باز شدن قفل گوشی یک کاربر با استفاده از ویدئوها و عکس های تکثیر و کپی شده، عکس های چاپی یا شرایطی که در آنها چشم های کاربر در طول شناسایی چهره بسته هستند، جلوگیری کند.
همچنین آنچه که این قابلیت انجام می دهد این است که در زمانی که شما به صفحه قفل شده گوشی نگاه می کنید ، چهره شما را تشخیص می دهد و اعلانات و گزارشات گوشی تان را نیز برای این که بتوانید آنها را بخوانید در مقابلتان باز می کند. اگر شخص دیگری این کار را با گوشیتان انجام دهد، تمام اعلانات گوشی پنهان باقی می مانند.

همچنین این قابلیت در زمانی که شما به گوشی نگاه می کنید اما هیچ کاری با گوشی موبایلتان ندارید نیز به کار برده می شود؛ یعنی صفحه گوشی تا زمانی که به آن نگاه می کنید خاموش نمی شود."
U0001F60D,من تازه خریدم وکاملاراضی هستم..دوستانی که به این ادکلن علاقه ندارن لطف کنن وبه سلیقه دیگران احترام بزارن...دوست نداری نخر دیگه چرا....
U0001F914,"من حدود دو ماه هست که از این ترازو استفاده می کنم، ترازوی زیبایی است و دقت اندازه گیری خوبی داره( به شرط اینکه روی سطح صاف به خصوص سرامیک و سنگ استفاده بشه)، به علت اینکه به اپلیکیشن متصل می شه شما می تونید تاریخچه ای از وزن و درصد چربی بدنتان را ببینید. من خودم روی اپلیکیشن داخل گوشیم 6 تا کاربر را ذخیره کردم که فکر می کنم بیشتر از این هم بشه برای کابرهای مختلف استفاده کرد. یک نکته اینکه این ترازو شاخص های سلامتی را برای افراد زیر 18 سال محاسبه نمی کنه."
U0001F44D,من از ریمل های زیادی استفاده کردم مثله میبلین .اورال مدل میس منگا و اورال ضربدر چهار کربنی و.....ولی این از همش بهتر بود امیدوارم همینطوری خوب باشه و چشم نخوره بلند کننده و حالت دهنده ی خوبیه ولی اولش حجمش خیلی زیاده باید مواد اضافی رو از روی برسش بردارید
U0001F614,"خیلی زود پر خش شد و چون براقه زود تابلو میشه.
من از خریدش راضی نیستم."
U0001F44D,"برای گوشی ال جی v20 من هم سوکت خوب جا میره و هم سرعت شارژ نسبت به کابل فابریک بالاتره. ولی کابل بشدت خشکه و انعطاف پذیر نیست. برای کسی خوبه که موقع شارژ گوشی بهش دست نمیزنه.
ولی در کل بعنوان کابل دوم گزینه بدی نیست."
U0001F60D,من از بیرون خریدم و قیمت مناسبتر ولی فوق العاده است زیباییش بینظیره و چشم همه رو میگیره
U0001F60D,"این موبایل رو به تازگی از دیجی کالا خریدم و از خریدش خیلی راضی هستم و اصلا انتظار این حد از رضایت رو نداشتم
من طرفدار سرسخت سامسونگ و ایفون بودم و موبایل قبلیم نوت 4 بود
به طور کلی و به جرات میتونم بگم از خرید و کار کردن با این گوشی بسیار لذت بردم، جزو بهترین گوشی هامه تا الان...
البته اینم بگم خیلی دنبال بازی های سنگین و حرفه ای نیستم و شاید برای یه گیمر گوشی رضایت بخشی نباشه"
U0001F60D,"در این رنج قیمت، بهترین گزینه هستش."
U0001F60D,"طبیعیه که بخاطر خمیده بودن صفحه گوشی تمام صفحه رو نپوشونه، ولی این یکی دیگه خیلی باریک تر از صفحه گوشیه. کیفیت چسب هم بشدت پایینه. دو لبه ی صفحه هم نچسبید کلا و یک ساعت بعد از نصب، کندمش و از زیبایی خود گوشی لذت میبرم."
U0001F922,کیفیتش مناسب نیست. ارزش خرید نداره.
U0001F60D,عالی برای ps4
U0001F4AE,عاااااااالیه
U0001F44E,"بعد از چند بار استفاده شکلش از حالت گرد به بیضی تغییر کرد ،جنس فلزش نرم هست و کشش فشار را اصلا نداره"
U0001F44D,"سلام من حدود یه ماه از این مسواک استفاده کردم هم با این سری و هم سری لثه های حساس عالی هست من از دندونپزشکم راجع به اسیب زدن به دندان های پر شده پرسیدم وگفتن مشکلی و ایجاد نمیکنه و خوبی دیگه ای که داره به صورت ناخوداگاه باعث مسواک زدن اصولی میشه با این مسواک دندان های عقبی رو به راحتی میشه تمیز کرد .
واسه کسایی ک در مسواک زدن تنبلی میکنندهم عالیه چون ایجاد انگیزه میکنه. 
من خیلی راضیم"
U0001F60D,دوهفتس خریدم همه جوره اوکیه نسبت قیمتش عالیه چیز ضعیف نداره چه از نظر ظاهر چه سخت افزار در حد اس 8 سامسونگ یا ایفون 8 شاید فقط ی مقدار کیفیت صفحه نمایشش از اونا کمتر باشه اونم ن اینکه بد باشه
U0001F60D,طراحی زیبایی داره اما پلاک بقدری کوچکه که باید انرا دست گرفت ونگاه کرد تا طرح ان دیده بشه بنظرم اگر قدری بزرگتر ساخته میشد جلوه بیشتری داشت وهمچنین اگه دستبند  رنگ چرم بود پلاک بیشتر خودشو نشان میداد
U0001F44E,"چند ماهی هست که توی ماشین روشنه، ولی واقعا هیچ‌ حسی به من نداده که داره کاری انجام میده!
اصلا نمیدونم که سالمه یا خراب! فقط یه چراغ آبی داره که روشنه. ولی از نظر عملکرد بنظر خنثی میاد..."
U0001F60D,"عالی بود ، ولی بهتر هست باتری این محصول رو هم دیجی موجود کنه"
U0001F973,"دقیقا بوی همون تام فورد اصلی 500 تومنی رو میده با پخش بوی خوب و موندگاری مناسب
هرکی بوشو حس کرده گفته حال کرده 
شک نکنید تو خریدش"
U0001F44E,"بنده بدون خواندن نظرات اقدام به خرید این محشکل کردم که متاسفانه چیزی جز یک اسباب بازی نصیبم نشد 
حتی مفتش هم گران است وقتی قصد چاقو تیز کردن داری کلا موتورش متوقف شده و باطری تمام میشود ! 
بنده از خرید این محصول به شدت پشیمانم و چاقوی موراکنیو من را هم خراب کرده در هر صورت خریدش را پیشنهاد نمیکنم
ممنون از اینکه وقت گذاشتید و نظرم را خواندید."
U0001F44D,"کابل خوبی هستش مخصوصا وقتی یکی بخر دوتا ببر باشه، کاملا به صرفه س.
کابل های زیادی در دیجی وجود داره و انتخاب از بین اونها سخته.
من با پیشنهاد دوستان این کابل رو خریدم، به شما هم پیشنهاد میکنم."
U0001F44D,"بعضی از دوستان از کیفیت پایین جک 3.5mm این هدفون نوشتن؛ ولی باید بگم برای من که کامل فیکس میشه و مشکلی نداره.
هنگام خریدنش، توجه به این نکته که از همون جک 3.5 میلی متری جهت شارژ باتریش استفاده میشه، منو دو دل کرد؛ چراکه این مورد میتونه از عمر باتری بکاهه. اما خیالتون راحت! چون هدفون با کابل USB in 3.5mm شارژ  میشه و ربطی به کابل انتقال صدا نداره.
میتونید ساعت ها بدون احساس خستگی، درد لاله گوش، عرق، احساس حساسیت، و با کیفیت بالا صدا، فیلم ببینید و  آهنگ گوش کنید.
در کل کاملا راضی هستم و نقاط ضعفش ام جدی نیست، ولی خواستم نظرم کامل تر باشه."
U0001F60D,تو شگفت انگیز  عالیه من خریدم
U0001F614,من از بیرون گرفتم.ارزون تر از دیجی کالا.ولی پیشنهاد نمیکنم این گوشی رو.دوربین جلوی این گوشی فوکوس اتوماتیک داره و نفرات پشت سر رو تار میکنه ک اصلا قابل قبول نیست.
U0001F44D,همه چیزش خوبه ولی تا اینجا هیچکدام از اپلیکیش‌های ضبط مکالمات روش درست عمل نمیکنه و فقط صدای تماس گیرنده رو ضبط میکنه
U0001F60D,یهچیزی که دیجی کالا ننوشته اینه که وقتی شما گوشیو به سمت صفحه نمایش روی یک سطح صاف میگزارید صفحتون روی سطح قرار نمیگیره و فاصله داره کیفیت ساتت واقا خوبی داره جوری که میشه حسش کرد و اینکه نسخه های فیک تو بازار خیلی زیاده که اونایی که نمیدونن ارزش این کاورو میارن پایین در خصوص رنگ هم بگم که من رنگ های سفید . مشکی . قرمز ‌. ابی رو برای رنگ مشکی گرفتم همشون قشنگ بودن ممنون که نظرم رو خوندید
U0001F60D,"بنده به جهت بروز مشکلات در نصب نرم افزار آیفون، در محدوده ای از  زمان مجبور به تعویض S4 با  hTC دیزایر 600دو سیم شدم(حدود1300تومان) که بعد 9ماه مشکل شارژ و جای شارژر شدم در حدی که مجبور شدم در 24ساعت 3تا باطری اورجینال همراه داشتم. 
و غیر از این مورد، مشکل منو و همراهی با زبان فارسی و غیره  نیز داشت. که مجبور به خرید گوشی  A5 شدم.
هدف از این توضیحات اینکه گوشی سامسونگ نه پول برند میگیرد نه ظاهر الکی ، بلکه واقعا در قبال پولی که میدهی جنس زیبا و با امکانات بروز میخری.
چون من در این یکسال با هیچ موردی از قبیل
 هنگ کردن ،شارژ تموم کردن غیرمعمول ، عدم دانلود برنامه  خاص ویا مشکلاتی دیگر برخورد نکرده ام. 
و عزیزی که فرموده بود هنگام حرف زدن صفحه گوشی روشن میماند یا دیگر عزیزی : عدم خوش دستی باعث افتادن گوشی A5 از دست میشود و یا از نظر فنی ، هیچ موردی تا حال پیش نیامده و انشاالله که پیش نیاید.
البته خود شما عزیزان استاد هستید در این زمینه..
گوشی از هر برند و با هر قیمتی که باشد یا باید از دوست و آشنا ویا از آدم باوجدان و محل اصلی و از اهلش خریداری بشه.
بخرید و اصلا هم جای نگرانی چه از نظر زیبایی چه قیمت چه فنی و هم اینکه اگر هم بخواهید کار حرفه ای خاصی انجام دهید، مطمئن باشید که کم نمیاره.
ببخشید که زیادی ..."
U0001F44D,ابعاد مناسبی داره. ارتعاشش کمه. قدرت خوبی داره. توی چند باری که استفاده کردم کاملا رضایت بخش بوده. البته من توی شگفت انگیز خریدم.
U0001F60D,این جاروبرقی عالیه ...
U0001F44D,"محصول با کیفیتی است
;این تاریخچه هم برای جزئیت محصول مفید بود."
U0001F44D,"تعریف این لاک رو هم زیاد اینجا خوندم و از جاهای دیگه شنیده بودم ولی وقتی سفارش دادم و به دستم رسید متوجه شدم حتی بهتر از تعریف هاش بوده، در کل محصولات INLAY محصولات با کیفیت و خوبی هستند"
U0001F60D,در یک کلام خلاصه ارامش ودوست داشتنی باهاش زندگی میکنی باید از الیور کرید بخاطر خلق چنین رایحه ای تشکر کرد
U0001F44E,"سلام
یک ساعت کار کرد خراب شد زنگ زدم گارانتی اومد بردش گفت سه نظامش قفل کرده خیلی زود خراب شد علتش رو نمیدونم"
U0001F60D,من 14 ساله دارم ازش استفاده میکنم اخ نگفته عالیه
U0001F44D,من واقعا محصولات پارس خزر دوست دارم از هر نظر عالی هستن من 14 سال دارم بسیار کارایی خوب داره و اصلا خراب نشده
U0001F44D,"عالیه.
امروز رسید به دستم.حرف نداره.
گوشی من گلکسی نوت3 هست.
خیلی راضیم خصوصا اینکه بند فلزی که در کنارش سفارش دادم واقعا به راحتی و شیک تر شدنش کمک کرده.تو همگام سازی مشکلی نداشتم و امکانات مختلفش که به سنسور ربط داره واقعا دقیق هست."
U0001F4AE,این عطر رو یکی از اقوام از امریکا فرستاده. بوی بسیار عالی داره
U0001F44D,خیلی خوبه از گوشیم قطع نمیشه هیچ مشکلیم ندارم ضربان قلبم فشنگ میگیره
U0001F44D,"من الان نزدیک یه ماه گرفتمش 
روی گوشی خیلی خوشگل هست فقط یه مشکل داره اینه که داخل کاور اشغال میره که هر دو روز یه بار باید تمیزش کنی."
U0001F44E,این هنذفری فابریک گوشیم j5 بود واقعا خیلی بده بیس کم ساخت بد گوش آدمو ب درد میندازه
U0001F44D,سلام.نسبت به قیمت در شگفت انگیز خوبه.
U0001F44D,"در کل خوبه 
ارزش خرید داره"
U0001F44D,"من امروز این ماشین اصلاح رو کادو گرفتم. قدرتش که خیلی خوبه. روی جعبه دستگاه به ضد آب بودنش اشاره کرده
با کیفیتی که داره، به نظرم ارزش خرید داره"
U0001F44E,"من گوشی j3,2016 دارم و 1ساله دارم استفاده میکنم،داداشمم 2 ماهه a5 2017خریده ولی گوشی من 3برابر گوشی اون شارژ نگه میداره،متاسفانه از شانس بدش،باتری گوشیش ب شدت بده،حیف اینهمه پول که داد،گارانتی هم که همیشه الکیه و جوابگو نیس،کاش حدداقل بدون گارانتیشو خریده بودیم و 200 کمتر میدادیم و الانم دلمون خوش بود گارانتی نداره،نه اینکه الان گارانتی پاسخگو نیس"
U0001F44D,در حد پرچمدار حتما بخرید
U0001F44D,من قصد خریدش رو دارم به دو دلیل یکی اینکه قابلیت otg داره که خیلی کاربردیه دوم اینکه رابط  usb3 هست که سرعت انتقال اطلاعات بالاس ولی از نظر کیفیت بدنه دو دل هستم چون فلش یه وسیله ای هست که توی طولانی مدت استفاده میشه و دوامش مهمه
U0001F60D,همه چیز خوب بود ولی تنها چهارسو سایز ph000 نبود ph00 بود ولی خیلی راضی هستم ولی به سایزهای رسیدگی بشه بهتره چون ابزار کار در یه مواقعی کلیدی هست
U0001F60D,واقعاعالیه برای شستشوی روزانه صورت کافیه یک قطره ژل یاکرم روش بریزی انقد کف میکنه برای کل صورت کافیه یه جوری هم تومصرف شوینده صرفه جویی میشه وهم صورت رو یه پولیش جزعی میکنه
